Visualizacoes;Like;Deslikes;Like Comentarios;Qtd Caracteres;Codigo;Opiniao;Emoji ;Densidade semantica;Dificuldade;Tristeza;Alegria;Medo;Aversao;Raiva;Pontuacao;Resultado
214.159;8000;39;6;15;;1;;3;3;1.0;;0.7875;0.525;;0.7875;1
214.159;8000;39;;13;;1;;2;4;;;;;;0.7875;1
214.159;8000;39;;13;;1;;3;3;;;;;;;
214.159;8000;39;;37;;1;;2;4;;;;;;;
214.159;8000;39;;37;;1;;3;3;;;;;;1.0;1
214.159;8000;39;;6;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;6;;1;;3;3;;1.0;;;;;
214.159;8000;11;1;604;;1;;4;3;0.336;0.42;;0.168;;;
45.008;2100;11;1;604;;1;;3;3;0.336;0.42;;0.168;;0.75;1
45.008;2100;11;9;108;;1;;4;3;;0.525;;;;0.75;1
45.008;2100;11;9;108;;1;;3;3;;0.525;;;;0.25;1
45.008;2100;11;;121;;1;;4;3;;0.9375;;;;0.25;1
45.008;2100;11;;121;;1;;3;3;;0.9375;;;;;
45.008;2100;11;;58;;1;1;4;3;;0.525;;;;;
45.008;2100;11;;58;;1;1;3;3;;0.525;;;;0.7020833333333333;1
45.008;2100;11;;124;;1;;4;3;;0.78125;;;;0.7020833333333333;1
45.008;2100;11;;124;;1;;3;3;;0.78125;;;;0.925;1
45.008;2100;11;;58;;1;;4;3;;0.2625;;;;0.925;1
45.008;2100;11;;58;;1;;3;3;;0.2625;;;;;
45.008;2100;11;;231;;1;;4;3;;0.8575;;;;;
45.008;2100;11;;231;;1;;3;3;;0.8575;;;;0.525;1
45.008;2100;11;;107;;1;;4;3;;0.65625;;;;0.525;1
45.008;2100;11;;107;;1;;3;3;;0.65625;;;;0.9625;1
45.008;2100;11;1;61;;1;;4;3;;0.525;;;;0.9625;1
45.008;2100;11;1;61;;1;;3;3;;0.525;;;;0.39375;1
45.008;2100;11;;236;;1;;4;3;0.15;0.7166666666666667;;0.15;;0.39375;1
45.008;2100;11;;236;;1;;3;3;0.15;0.7166666666666667;;0.15;;1.0;1
45.008;2100;11;;35;;1;1;4;3;;0.9895833333333334;;;;1.0;1
45.008;2100;11;;35;;1;1;3;3;;0.9895833333333334;;;;0.8457142857142858;1
45.008;2100;11;1;109;;1;;4;3;;;;;;0.8457142857142858;1
45.008;2100;11;1;109;;1;;3;3;;;;;;0.9375;1
45.008;2100;11;;30;;1;;4;3;;0.9375;;;;0.9375;1
45.008;2100;11;;30;;1;;3;3;;0.9375;;;;0.5208333333333334;1
45.008;2100;11;;41;;1;;4;3;;0.9375;;;;0.5208333333333334;1
45.008;2100;11;;41;;1;;3;3;;0.9375;;;;0.2625;1
45.008;2100;11;;119;;1;;4;3;;0.4166666666666667;;;;0.2625;1
45.008;2100;11;;119;;1;;3;3;;0.4166666666666667;;;;-0.19166666666666668;
45.008;2100;11;;60;;1;;4;3;;1.0;;;;-0.19166666666666668;
45.008;2100;11;;60;;1;;3;3;;1.0;;;0.175;0.6591666666666667;
45.008;2100;11;1;10;;1;;4;3;;1.0;;;0.175;0.6591666666666667;
45.008;2100;11;1;10;;1;;3;3;;1.0;;;;0.675;1
45.008;2100;11;;12;;1;;4;3;;0.7875;;;;0.675;1
45.008;2100;11;;12;;1;;3;3;;0.7875;;;;0.7875;1
45.008;2100;11;;298;;1;;4;3;;0.56875;;;;0.7875;1
45.008;2100;11;;298;;1;;3;3;;0.56875;;;;1.0;1
45.008;2100;11;;13;;1;;4;3;;1.0;;;;1.0;1
45.008;2100;11;;13;;1;;3;3;;1.0;;;;0.8984375;1
45.008;2100;11;;56;;1;;4;3;;1.0;;;;0.8984375;1
45.008;2100;11;;56;;1;;3;3;;1.0;;;;0.3125;1
45.008;2100;11;;18;;1;;4;3;;1.0;;;;0.3125;1
45.008;2100;11;;18;;1;;3;3;;1.0;;;;0.8875;1
45.008;2100;11;;23;;1;;4;3;;0.625;;;;0.8875;1
45.008;2100;11;;23;;1;;3;3;;0.625;;;;1.0;1
45.008;2100;11;;9;;1;;4;3;;1.0;;;;1.0;1
45.008;2100;11;;9;;1;;3;3;;1.0;;;;0.625;1
45.008;2100;11;;42;;1;;4;3;;1.0;;;;0.625;1
45.008;2100;11;;42;;1;;3;3;;1.0;;;;1.0;1
45.008;2100;11;;22;;1;;4;3;;1.0;;;;1.0;1
45.008;2100;11;;22;;1;;3;3;;1.0;;;;0.65625;1
45.008;2100;11;;21;;1;;4;3;;1.0;;;;0.65625;1
45.008;2100;11;;21;;1;;3;3;;1.0;;;;0.525;1
45.008;2100;11;1;25;;1;;4;3;;1.0;;;;0.525;1
45.008;2100;11;1;25;;1;;3;3;;1.0;;;;1.0;1
45.008;2100;11;;10;;1;;4;3;;1.0;;;;1.0;1
45.008;2100;11;;10;;1;;3;3;;1.0;;;;0.909375;1
45.008;2100;11;;128;;1;;4;3;;0.4375;;;;0.909375;1
45.008;2100;11;;128;;1;;3;3;;0.4375;;;;0.99375;1
45.008;2100;11;2;28;;1;;4;3;;1.0;;;;0.99375;1
45.008;2100;11;2;28;;1;;3;3;;1.0;;;;1.0;1
45.008;2100;11;1;495;1;;;4;3;0.16927083333333334;0.7723148148148148;0.16791666666666666;;;1.0;1
45.008;2100;11;1;495;1;;;3;3;0.16927083333333334;0.7723148148148148;0.16791666666666666;;;1.0;1
45.008;2100;11;;89;1;;;4;3;;0.9625;;;;1.0;1
45.008;2100;11;;89;1;;;3;3;;0.9625;;;;0.525;1
45.008;2100;11;;74;;1;;4;3;;;;;;0.525;1
45.008;2100;11;;74;;1;;3;3;;;;;;0.9375;1
45.008;2100;11;;61;;1;;4;3;;0.9375;;;;0.9375;1
45.008;2100;11;;61;;1;;3;3;;0.9375;;;;0.9625;1
45.008;2100;11;;53;;1;;4;3;;;;;;0.9625;1
45.008;2100;11;;53;;1;;3;3;;;;;0.4305555555555556;-0.42916666666666664;
45.008;2100;11;1;80;1;;;4;3;;0.2625;;;0.4305555555555556;-0.42916666666666664;
45.008;2100;11;1;80;1;;;3;3;;0.2625;;;;1.0;1
45.008;2100;11;;14;;1;;4;3;;0.7875;;;;1.0;1
45.008;2100;11;;14;;1;;3;3;;0.7875;;;;0.7875;1
45.008;2100;11;;28;;1;;4;3;;;;;;0.7875;1
45.008;2100;11;;28;;1;;3;3;;;;;;0.7875;1
45.008;2100;11;;15;1;;;4;3;;1.0;;;;0.7875;1
45.008;2100;11;;15;1;;;3;3;;1.0;;;;0.525;1
45.008;2100;11;;32;;1;;4;3;;;;;;0.525;1
45.008;2100;11;;32;;1;;3;3;;;;;;0.58;
45.008;2100;11;;4;;1;;4;3;;0.75;;;;0.58;
45.008;2100;11;;4;;1;;3;3;;0.75;;;;1.0;1
45.008;2100;11;;69;1;;;4;3;;0.25;;;;1.0;1
45.008;2100;11;;69;1;;;3;3;;0.25;;;;1.0;1
45.008;2100;11;;33;;1;;4;3;;;;;;1.0;1
45.008;2100;11;;33;;1;;3;3;;;;;;0.2625;1
45.008;2100;43;115;158;;1;;4;2;;0.7020833333333333;;;;0.2625;1
52.639;5600;43;115;158;;1;;3;4;;0.7020833333333333;;;;0.9375;1
52.639;5600;43;50;99;;1;;4;2;;0.925;;;;0.9375;1
52.639;5600;43;50;99;;1;;3;4;;0.925;;;;0.875;1
52.639;5600;43;28;84;;1;1;4;2;;;;;;0.875;1
52.639;5600;43;28;84;;1;1;3;4;;;;;;1.0;1
52.639;5600;43;6;129;;1;;4;2;;0.525;;;;1.0;1
52.639;5600;43;6;129;;1;;3;4;;0.525;;;;0.7875;1
52.639;5600;43;17;121;;1;;4;2;;0.9625;;;;0.7875;1
52.639;5600;43;17;121;;1;;3;4;;0.9625;;;;0.525;1
52.639;5600;43;;116;;1;1;4;2;;0.39375;;;;0.525;1
52.639;5600;43;;116;;1;1;3;4;;0.39375;;;;0.25;1
52.639;5600;43;;49;;1;;4;2;;1.0;;;;0.25;1
52.639;5600;43;;49;;1;;3;4;;1.0;;;0.511875;0.4060416666666667;
52.639;5600;43;1;360;;1;;4;2;;0.8457142857142858;;;0.511875;0.4060416666666667;
52.639;5600;43;1;360;;1;;3;4;;0.8457142857142858;;;;1.0;1
52.639;5600;43;7;83;;1;;4;2;;0.9375;;;;1.0;1
52.639;5600;43;7;83;;1;;3;4;;0.9375;;;;1.0;1
52.639;5600;43;2;130;;1;;4;2;;0.5208333333333334;;;;1.0;1
52.639;5600;43;2;130;;1;;3;4;;0.5208333333333334;;;;0.2625;1
52.639;5600;43;1;136;;1;;4;2;;0.2625;;;;0.2625;1
52.639;5600;43;1;136;;1;;3;4;;0.2625;;;0.35;-0.13416666666666666;
52.639;5600;43;2;349;;1;;4;2;0.6008333333333333;0.4791666666666667;0.4666666666666667;0.9333333333333333;0.35;-0.13416666666666666;
52.639;5600;43;2;349;;1;;3;4;0.6008333333333333;0.4791666666666667;0.4666666666666667;0.9333333333333333;;1.0;1
52.639;5600;43;3;159;;1;;4;2;0.35;1.0;0.175;0.175;;1.0;1
52.639;5600;43;3;159;;1;;3;4;0.35;1.0;0.175;0.175;;0.525;1
52.639;5600;43;2;98;;1;;4;2;;0.675;;;;0.525;1
52.639;5600;43;2;98;;1;;3;4;;0.675;;;;0.7875;1
52.639;5600;43;;28;;1;;4;2;;0.7875;;;;0.7875;1
52.639;5600;43;;28;;1;;3;4;;0.7875;;;;0.875;1
52.639;5600;43;;56;;1;;4;2;;1.0;;;;0.875;1
52.639;5600;43;;56;;1;;3;4;;1.0;;;;;
52.639;5600;43;;109;;1;;4;2;;0.8984375;;;;;
52.639;5600;43;;109;;1;;3;4;;0.8984375;;;;0.875;1
52.639;5600;43;;52;;1;;4;2;;0.3125;;;;0.875;1
52.639;5600;43;;52;;1;;3;4;;0.3125;;;;1.0;1
52.639;5600;43;1;98;;1;;4;2;;0.8875;;;;1.0;1
52.639;5600;43;1;98;;1;;3;4;;0.8875;;;;-0.7875;-1
52.639;5600;43;1;67;;1;;4;2;;1.0;;;;-0.7875;-1
52.639;5600;43;1;67;;1;;3;4;;1.0;;;0.2625;-0.2625;-1
52.639;5600;43;;27;;1;;4;2;;0.625;;;0.2625;-0.2625;-1
52.639;5600;43;;27;;1;;3;4;;0.625;;;;1.0;
52.639;5600;43;;53;;1;;4;2;;1.0;;;;1.0;
52.639;5600;43;;53;;1;;3;4;;1.0;;;;1.0;1
52.639;5600;43;6;128;;1;;4;2;;0.65625;;;;1.0;1
52.639;5600;43;6;128;;1;;3;4;;0.65625;;;;1.0;1
52.639;5600;43;22;67;;1;;4;2;;0.525;;;;1.0;1
52.639;5600;43;22;67;;1;;3;4;;0.525;;;;0.18532142857142858;
52.639;5600;43;;29;;1;;4;2;;1.0;;;;0.18532142857142858;
52.639;5600;43;;29;;1;;3;4;;1.0;;;;0.525;1
52.639;5600;43;;45;;1;;4;2;;0.909375;;;;0.525;1
52.639;5600;43;;45;;1;;3;4;;0.909375;;;;0.9375;1
52.639;5600;43;;78;;1;;4;2;;0.99375;;;;0.9375;1
52.639;5600;43;;78;;1;;3;4;;0.99375;;;;;
52.639;5600;43;;41;;1;;4;2;;1.0;;;;;
52.639;5600;43;;41;;1;;3;4;;1.0;;;;0.2625;1
52.639;5600;43;;29;;1;;4;2;;1.0;;;;0.2625;1
52.639;5600;43;;29;;1;;3;4;;1.0;;;;0.2625;1
52.639;5600;43;;14;;1;1;4;2;;0.525;;;;0.2625;1
52.639;5600;43;;14;;1;1;3;4;;0.525;;;;;
52.639;5600;43;;34;;1;;4;2;;0.9375;;;;;
52.639;5600;43;;34;;1;;3;4;;0.9375;;;;0.7;1
52.639;5600;43;;43;;1;;4;2;;0.9625;;;;0.7;1
52.639;5600;43;;43;;1;;3;4;;0.9625;;;;1.0;1
52.639;5600;43;;317;;1;;4;2;0.6027777777777777;0.725;1.0;0.19375;;1.0;1
52.639;5600;43;;317;;1;;3;4;0.6027777777777777;0.725;1.0;0.19375;;1.0;1
52.639;5600;43;2;23;;1;;4;2;;1.0;;;;1.0;1
52.639;5600;43;2;23;;1;;3;4;;1.0;;;;0.2625;1
52.639;5600;43;1;38;;1;;4;2;;0.7875;;;;0.2625;1
52.639;5600;43;1;38;;1;;3;4;;0.7875;;;;0.2625;1
52.639;5600;43;;97;;1;;4;2;;0.7875;;;;0.2625;1
52.639;5600;43;;97;;1;;3;4;;0.7875;;;;;
52.639;5600;43;;26;;1;;4;2;;0.525;;;;;
52.639;5600;43;;26;;1;;3;4;;0.525;;;;0.39375;1
52.639;5600;43;;61;;1;;4;2;0.21;1.0;;;;0.39375;1
52.639;5600;43;;61;;1;;3;4;0.21;1.0;;;;0.525;1
52.639;5600;43;;9;;1;1;4;2;;1.0;;;;0.525;1
52.639;5600;43;;9;;1;1;3;4;;1.0;;;;;
52.639;5600;43;;9;;1;;4;2;;1.0;;;;;
52.639;5600;43;;9;;1;;3;4;;1.0;;;;;
52.639;5600;43;;71;;1;;4;2;;0.2625;;;;;
52.639;5600;43;;71;;1;;3;4;;0.2625;;;;;
52.639;5600;43;4;83;;1;;4;2;;0.9375;;;;;
52.639;5600;43;4;83;;1;;3;4;;0.9375;;;;;
52.639;5600;43;1;55;;1;;4;2;;0.875;;;;;
52.639;5600;43;1;55;;1;;3;4;;0.875;;;;1.0;1
52.639;5600;43;;9;;1;;4;2;;1.0;;;;1.0;1
52.639;5600;43;;9;;1;;3;4;;1.0;;;;;
52.639;5600;43;;55;;1;;4;2;;0.7875;;;;;
52.639;5600;43;;55;;1;;3;4;;0.7875;;;;;
52.639;5600;43;3;158;;1;;4;2;;0.525;;;;;
52.639;5600;43;3;158;;1;;3;4;;0.525;;;;;
52.639;5600;43;;175;;1;;4;2;;0.25;;;;;
52.639;5600;43;;175;;1;;3;4;;0.25;;;;;
52.639;5600;43;5;107;;1;;4;2;0.34125;1.0;;0.6825;;;
52.639;5600;43;5;107;;1;;3;4;0.34125;1.0;;0.6825;;-1.0;-1
52.639;5600;43;;11;;1;;4;2;;1.0;;;;-1.0;-1
52.639;5600;43;;11;;1;;3;4;;1.0;;;;;
52.639;5600;43;;11;;1;;4;2;;1.0;;;;;
52.639;5600;43;;11;;1;;3;4;;1.0;;;0.7875;-0.7875;-1
52.639;5600;43;2;191;;1;;4;2;;0.2625;;;0.7875;-0.7875;-1
52.639;5600;43;2;191;;1;;3;4;;0.2625;;;;;
52.639;5600;43;;224;;1;;4;2;0.6008333333333333;0.25833333333333336;0.23333333333333334;0.4666666666666667;;;
52.639;5600;43;;224;;1;;3;4;0.6008333333333333;0.25833333333333336;0.23333333333333334;0.4666666666666667;;;
52.639;5600;43;2;18;;1;;4;2;;1.0;;;;;
52.639;5600;43;2;18;;1;;3;4;;1.0;;;;0.525;1
52.639;5600;43;;8;;1;;4;2;;0.525;;;;0.525;1
52.639;5600;43;;8;;1;;3;4;;0.525;;;;0.525;1
52.639;5600;43;1;15;;1;;4;2;;0.7875;;;;0.525;1
52.639;5600;43;1;15;;1;;3;4;;0.7875;;;;;
52.639;5600;43;;48;;1;;4;2;;0.875;;;;;
52.639;5600;43;;48;;1;;3;4;;0.875;;;;1.0;1
52.639;5600;43;4;44;;1;;4;2;;;;;;1.0;1
52.639;5600;43;4;44;;1;;3;4;;;;;0.2625;-0.7875;-1
52.639;5600;43;;25;;1;;4;2;;0.875;;;0.2625;-0.7875;-1
52.639;5600;43;;25;;1;;3;4;;0.875;;;;;
52.639;5600;43;2;37;;1;;4;2;;1.0;;;;;
52.639;5600;43;2;37;;1;;3;4;;1.0;;;;;
52.639;5600;43;;119;;1;;4;2;0.525;;;;;;
52.639;5600;43;;119;;1;;3;4;0.525;;;;;;
52.639;5600;43;;78;;1;;4;2;0.2625;;;;;;
52.639;5600;43;;78;;1;;3;4;0.2625;;;;;0.9375;1
52.639;5600;43;2;98;;1;;4;2;0.15;1.0;;;;0.9375;1
52.639;5600;43;2;98;;1;;3;4;0.15;1.0;;;;;
52.639;5600;43;;10;;1;;4;2;;1.0;;;;;
52.639;5600;43;;10;;1;;3;4;;1.0;;;;0.39375;1
52.639;5600;43;1;14;;1;;4;2;;1.0;;;;0.39375;1
52.639;5600;43;1;14;;1;;3;4;;1.0;;;;0.328125;1
52.639;5600;43;2;573;1;;;4;2;0.26635714285714285;0.4764285714285714;0.29464285714285715;;;0.328125;1
52.639;5600;43;2;573;1;;;3;4;0.26635714285714285;0.4764285714285714;0.29464285714285715;;;;
52.639;5600;43;19;57;;1;;4;2;;0.525;;;;;
52.639;5600;43;19;57;;1;;3;4;;0.525;;;;0.525;1
52.639;5600;43;;59;;1;;4;2;;0.9375;;;;0.525;1
52.639;5600;43;;59;;1;;3;4;;0.9375;;;;;
52.639;5600;43;;17;;1;;4;2;;;;;;;
52.639;5600;43;;17;;1;;3;4;;;;;0.2625;-0.525;-1
52.639;5600;43;1;145;;1;;4;2;;0.2625;;;0.2625;-0.525;-1
52.639;5600;43;1;145;;1;;3;4;;0.2625;;;;;
52.639;5600;43;1;54;;1;;4;2;;0.2625;;;;;
52.639;5600;43;1;54;;1;;3;4;;0.2625;;;;1.0;1
52.639;5600;43;;31;;1;;4;2;;;;;;1.0;1
52.639;5600;43;;31;;1;;3;4;;;;;;0.7875;1
52.639;5600;43;;17;;1;;4;2;;0.7;;;;0.7875;1
52.639;5600;43;;17;;1;;3;4;;0.7;;;;1.0;1
52.639;5600;43;;8;;1;;4;2;;1.0;;;;1.0;1
52.639;5600;43;;8;;1;;3;4;;1.0;;;;0.525;1
52.639;5600;43;3;46;;1;;4;2;;1.0;;;;0.525;1
52.639;5600;43;3;46;;1;;3;4;;1.0;;;0.145;0.4;1
52.639;5600;43;;28;;1;;4;2;;0.2625;;;0.145;0.4;1
52.639;5600;43;;28;;1;;3;4;;0.2625;;;;0.525;1
52.639;5600;43;;118;1;;;4;2;;0.2625;;;;0.525;1
52.639;5600;43;;118;1;;;3;4;;0.2625;;;;-0.525;-1
52.639;5600;43;;13;;1;;4;2;;;;;;-0.525;-1
52.639;5600;43;;13;;1;;3;4;;;;;;0.39375;1
52.639;5600;43;;136;;1;;4;2;;0.39375;;;;0.39375;1
52.639;5600;43;;136;;1;;3;4;;0.39375;;;;0.70625;1
52.639;5600;43;1;99;;1;;4;2;;0.525;;;;0.70625;1
52.639;5600;43;1;99;;1;;3;4;;0.525;;;;0.65625;1
52.639;5600;43;;99;;1;;4;2;;;;;;0.65625;1
52.639;5600;43;;99;;1;;3;4;;;;;;0.48125;1
52.639;5600;43;1;19;;1;;4;2;;;;;;0.48125;1
52.639;5600;43;1;19;;1;;3;4;;;;;;0.525;1
52.639;5600;43;;99;;1;;4;2;;;;;;0.525;1
52.639;5600;43;;99;;1;;3;4;;;;;;0.6604166666666667;1
52.639;5600;43;;62;;1;;4;2;;;;;;0.6604166666666667;1
52.639;5600;43;;62;;1;;3;4;;;;;;0.6375;1
52.639;5600;43;2;42;;1;;4;2;;1.0;;;;0.6375;1
52.639;5600;43;2;42;;1;;3;4;;1.0;;;;0.721875;1
52.639;5600;43;1;50;;1;;4;2;;;;;;0.721875;1
52.639;5600;43;1;50;;1;;3;4;;;;;;0.7;1
52.639;5600;43;;11;1;;;4;2;;;;;;0.7;1
52.639;5600;43;;11;1;;;3;4;;;;;;0.38;
52.639;5600;43;;13;;1;;4;2;;;;;;0.38;
52.639;5600;43;;13;;1;;3;4;;;;;;0.91875;1
52.639;5600;43;;8;;1;;4;2;;;;;;0.91875;1
52.639;5600;43;;8;;1;;3;4;;;;;;1.0;1
52.639;5600;43;2;62;;1;;4;2;0.7875;;1.0;;;1.0;1
52.639;5600;43;2;62;;1;;3;4;0.7875;;1.0;;;0.9166666666666666;1
52.639;5600;43;3;9;;1;;4;2;;;;;;0.9166666666666666;1
52.639;5600;43;3;9;;1;;3;4;;;;;;0.65625;1
52.639;5600;43;;13;;1;;4;2;0.2625;;0.525;0.525;;0.65625;1
52.639;5600;43;;13;;1;;3;4;0.2625;;0.525;0.525;;1.0;1
52.639;5600;43;;31;;1;;4;2;;;;;;1.0;1
52.639;5600;43;;31;;1;;3;4;;;;;;0.4125;1
52.639;5600;43;9;18;1;;;4;2;;;;;;0.4125;1
52.639;5600;43;9;18;1;;;3;4;;;;;;0.9416666666666667;1
52.639;5600;43;;16;;1;;4;2;;0.525;;;;0.9416666666666667;1
52.639;5600;43;;16;;1;;3;4;;0.525;;;;0.6875;1
52.639;5600;43;;31;;1;;4;2;;0.525;;;;0.6875;1
52.639;5600;43;;31;;1;;3;4;;0.525;;;;1.0;1
52.639;5600;43;;38;;1;;4;2;;;;;;1.0;1
52.639;5600;43;;38;;1;;3;4;;;;;;1.0;1
52.639;5600;43;;4;;1;;4;2;;1.0;;;;1.0;1
52.639;5600;43;;4;;1;;3;4;;1.0;;;;0.7875;1
52.639;5600;43;;51;;1;;4;2;1.0;0.1425;0.525;0.525;;0.7875;1
52.639;5600;43;;51;;1;;3;4;1.0;0.1425;0.525;0.525;;0.859375;1
52.639;5600;43;;24;;1;;4;2;;;;;;0.859375;1
52.639;5600;43;;24;;1;;3;4;;;;;;1.0;1
52.639;5600;43;;61;;1;;4;2;;;;;;1.0;1
52.639;5600;43;;61;;1;;3;4;;;;;;0.2625;1
52.639;5600;43;;16;;1;;4;2;;;;;;0.2625;1
52.639;5600;43;;16;;1;;3;4;;;;;0.525;-1.0;-1
52.639;5600;43;;17;;1;;4;2;;0.9375;;;0.525;-1.0;-1
52.639;5600;43;;17;;1;;3;4;;0.9375;;;;1.0;1
52.639;5600;43;;34;;1;;4;2;;;;;;1.0;1
52.639;5600;43;;34;;1;;3;4;;;;;;1.0;1
52.639;5600;43;;75;;1;;4;2;;0.39375;;;;1.0;1
52.639;5600;43;;75;;1;;3;4;;0.39375;;;;;
52.639;5600;43;6;58;;1;;4;2;;0.328125;;;;;
52.639;5600;43;6;58;;1;;3;4;;0.328125;;;;-0.39375;-1
52.639;5600;43;2;26;;1;;4;2;;;;;;-0.39375;-1
52.639;5600;43;2;26;;1;;3;4;;;;;;0.4766666666666667;1
52.639;5600;43;;27;;1;;4;2;;0.525;;;;0.4766666666666667;1
52.639;5600;43;;27;;1;;3;4;;0.525;;;;0.6125;1
52.639;5600;43;;15;;1;;4;2;;;;;;0.6125;1
52.639;5600;43;;15;;1;;3;4;;;;;0.385;0.3835;
52.639;5600;43;;26;;1;;4;2;0.525;;0.2625;0.2625;0.385;0.3835;
52.639;5600;43;;26;;1;;3;4;0.525;;0.2625;0.2625;;1.0;1
52.639;5600;43;3;10;;1;;4;2;;;;;;1.0;1
52.639;5600;43;3;10;;1;;3;4;;;;;;0.42;1
52.639;5600;43;2;11;;1;;4;2;;1.0;;;;0.42;1
52.639;5600;43;2;11;;1;;3;4;;1.0;;;;0.6010416666666667;1
52.639;5600;7;;40;;1;;2;3;;0.7875;;;;0.6010416666666667;1
7.352;135;7;;40;;1;;2;2;;0.7875;;;0.249375;-0.03766666666666667;
7.352;135;7;1;16;;1;;2;3;;1.0;;;0.249375;-0.03766666666666667;
7.352;135;7;1;16;;1;;2;2;;1.0;;;;;
7.352;135;7;1;31;;1;;2;3;;0.525;;;;;
7.352;135;7;1;31;;1;;2;2;;0.525;;;;0.9625;1
7.352;135;7;;293;;1;;2;3;0.145;0.5208333333333334;;;;0.9625;1
7.352;135;7;;293;;1;;2;2;0.145;0.5208333333333334;;;;0.2625;1
7.352;135;7;2;43;;1;;2;3;;0.525;;;;0.2625;1
7.352;135;7;2;43;;1;;2;2;;0.525;;;;0.9166666666666666;1
7.352;135;22;58;158;1;;;4;2;0.525;;;;;0.9166666666666666;1
124.849;6000;22;58;158;1;;;3;2;0.525;;;;0.2625;0.35;
124.849;6000;22;10;254;;1;;4;2;;0.39375;;;0.2625;0.35;
124.849;6000;22;10;254;;1;;3;2;;0.39375;;;;1.0;1
124.849;6000;22;3;126;;1;;4;2;;0.70625;;;;1.0;1
124.849;6000;22;3;126;;1;;3;2;;0.70625;;;;1.0;1
124.849;6000;22;23;173;;1;;4;2;;0.65625;;;;1.0;1
124.849;6000;22;23;173;;1;;3;2;;0.65625;;;;0.5166666666666667;1
124.849;6000;22;;390;;1;;4;2;;0.48125;;;;0.5166666666666667;1
124.849;6000;22;;390;;1;;3;2;;0.48125;;;;1.0;1
124.849;6000;22;;82;;1;;4;2;;0.525;;;;1.0;1
124.849;6000;22;;82;;1;;3;2;;0.525;;;;;
124.849;6000;22;6;384;;1;;4;2;;0.6604166666666667;;;;;
124.849;6000;22;6;384;;1;;3;2;;0.6604166666666667;;;0.42;-0.23;
124.849;6000;22;1;88;;1;;4;2;;0.6375;;;0.42;-0.23;
124.849;6000;22;1;88;;1;;3;2;;0.6375;;;;1.0;1
124.849;6000;22;3;71;;1;;4;2;;0.721875;;;;1.0;1
124.849;6000;22;3;71;;1;;3;2;;0.721875;;;;-0.7875;-1
124.849;6000;22;;130;;1;;4;2;;0.7;;;;-0.7875;-1
124.849;6000;22;;130;;1;;3;2;;0.7;;;;;
124.849;6000;22;;87;;1;;4;2;0.4;0.39;;;;;
124.849;6000;22;;87;;1;;3;2;0.4;0.39;;;;0.3333333333333333;
124.849;6000;22;14;83;;1;;4;2;;0.91875;;;;0.3333333333333333;
124.849;6000;22;14;83;;1;;3;2;;0.91875;;;;-0.525;-1
124.849;6000;22;;153;;1;;4;2;;1.0;;;;-0.525;-1
124.849;6000;22;;153;;1;;3;2;;1.0;;;0.15;0.5916666666666667;1
124.849;6000;22;1;185;;1;;4;2;;0.9166666666666666;;;0.15;0.5916666666666667;1
124.849;6000;22;1;185;;1;;3;2;;0.9166666666666666;;;;;
124.849;6000;22;1;121;;1;;4;2;;0.65625;;;;;
124.849;6000;22;1;121;;1;;3;2;;0.65625;;;;0.75;1
124.849;6000;22;;115;;1;;4;2;;1.0;;;;0.75;1
124.849;6000;22;;115;;1;;3;2;;1.0;;;;;
124.849;6000;22;;69;;1;;4;2;;0.4125;;;;;
124.849;6000;22;;69;;1;;3;2;;0.4125;;;0.15;0.125;
124.849;6000;22;;59;;1;;4;2;;0.9416666666666667;;;0.15;0.125;
124.849;6000;22;;59;;1;;3;2;;0.9416666666666667;;;;0.525;1
124.849;6000;22;;34;;1;;4;2;;0.6875;;;;0.525;1
124.849;6000;22;;34;;1;;3;2;;0.6875;;;;;
124.849;6000;22;1;73;;1;;4;2;;1.0;;;;;
124.849;6000;22;1;73;;1;;3;2;;1.0;;;;-0.7875;-1
124.849;6000;22;1;52;;1;;4;2;;1.0;;;;-0.7875;-1
124.849;6000;22;1;52;;1;;3;2;;1.0;;;0.525;-0.65625;-1
124.849;6000;22;81;46;;1;;4;2;;0.7875;;;0.525;-0.65625;-1
124.849;6000;22;81;46;;1;;3;2;;0.7875;;;0.25;-1.0;-1
124.849;6000;22;;19;;1;;4;2;;0.859375;;;0.25;-1.0;-1
124.849;6000;22;;19;;1;;3;2;;0.859375;;;0.328125;-0.525;-1
124.849;6000;22;4;30;;1;;4;2;;1.0;;;0.328125;-0.525;-1
124.849;6000;22;4;30;;1;;3;2;;1.0;;;;0.5;1
124.849;6000;22;;79;;1;;4;2;;0.2625;;;;0.5;1
124.849;6000;22;;79;;1;;3;2;;0.2625;;;;-1.0;-1
124.849;6000;22;6;113;;1;;4;2;1.0;;0.525;0.525;;-1.0;-1
124.849;6000;22;6;113;;1;;3;2;1.0;;0.525;0.525;;0.5;1
124.849;6000;22;;13;;1;;4;2;;1.0;;;;0.5;1
124.849;6000;22;;13;;1;;3;2;;1.0;;;;;
124.849;6000;22;;13;;1;;4;2;;1.0;;;;;
124.849;6000;22;;13;;1;;3;2;;1.0;;;;0.375;1
124.849;6000;22;1;195;;1;;4;2;;;;;;0.375;1
124.849;6000;22;1;195;;1;;3;2;;;;;;;
124.849;6000;22;1;108;;1;;4;2;0.65625;0.285;0.2625;0.2625;;;
